assignmentId,condition,experiment,hitId,id,stage,study_id,variant,workerId,paperA_editorialResponse,paperA_superiorityEstimate,paperA_whatYouSaw,paperA_whatYouSaw2,q_appeal,q_sample_size,q_overall,elapsed
c49c2088-5dab-4a30-b0f6-a7ad9be92503,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ba779fa6-cff9-4a9b-b015-e0c5ec5391e6,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,2501186645373692045151315373611440256024,"{'q_appeal': '1', 'q_sample_size': '1', 'q_overall': '5'}",55,recalled_1_se,recalled_uncert_avg,1,1,5,229413
3f5e79e3-105d-409d-9328-ecefa1611ee4,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,282410cc-f4b5-479b-87e2-5fe68e8148d0,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,450101575373692045151075373631024128024,"{'q_appeal': '5', 'q_sample_size': '5', 'q_overall': '1'}",98,recalled_1_se,recalled_uncert_avg,5,5,1,254661
ee0a7c95-1569-44ed-be9f-2cadb44b82f4,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d54c45bf-f801-48af-b3bc-3399347b498b,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151315373631080192024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '3'}",51,recalled_1_se,recalled_uncert_avg,4,4,3,651652
cab5e30e-c148-40e3-a8a7-e4704736c2b8,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ed13b553-f4bb-4b47-a391-cbd6af24008d,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151075373631080192024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '3'}",51,recalled_1_se,recalled_uncert_avg,4,4,3,68521
5c15460f-c44a-4593-a538-e42cba38afa2,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,39065c95-57fd-4ee1-9827-a6cd6dd3ac32,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,3501015660511514036051151800128024,"{'q_appeal': '1', 'q_sample_size': '3', 'q_overall': '2'}",80,recalled_1_sd,recalled_uncert_pop,1,3,2,111489
a98c6c08-b36e-4855-84d0-605fc7084449,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,f23bd002-fe7d-4040-9bbc-7bddf7d6b120,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,250100646453736920451513153736920902731864153624,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '4'}",55,recalled_1_se,recalled_uncert_avg,3,4,4,460908
fbf50a04-0b5b-46bb-a770-707d0f6493b6,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,f17d9f4f-1af1-4f94-868a-8c5777620d9b,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05014716051151412151486041081237532,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '3'}",60,recalled_2_sd,recalled_uncert_avg,4,4,3,336448
720965fb-cc65-4944-b814-d67b780ebf3f,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8757e4dd-0d87-4a3b-bd4e-12cee792e95f,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010159102010010191001120179224,"{'q_appeal': '2', 'q_sample_size': '5', 'q_overall': '3'}",65,recalled_1_se,recalled_uncert_avg,2,5,3,362399
72e43e5e-a4f4-4496-ad10-270ff62ad5f6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,3c24bbc3-491a-4917-b3e9-62df95751ba6,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,3501013660511513126051151900144024,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '3'}",85,recalled_1_sd,recalled_uncert_avg,3,3,3,236052
ac465c75-4db2-4386-9c2b-40ce6af9f501,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,e8cd8be3-cf45-4cd8-833a-c65456befac1,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501476051159204515901514860410108081032,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '4'}",53,recalled_1_se,recalled_uncert_avg,4,5,4,281965
a5d33e3c-3ffe-454b-a5d6-3230bc23d649,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,425787cd-176b-42bc-bde7-52889781a9bb,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501006464910201001019100768136624,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '3'}",60,recalled_1_sd,recalled_uncert_pop,3,3,3,388797
45b3748d-2e6e-4d22-840e-fdbab6781719,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ef57ffce-2998-4dcb-afad-7b64d008f294,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151595373631080192024,"{'q_appeal': '3', 'q_sample_size': '2', 'q_overall': '4'}",51,recalled_1_se,recalled_uncert_pop,3,2,4,1827029
88d33548-4c29-4cf6-bcec-79363e5a5b82,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,5e8c32bd-493d-4c46-817c-95266802b7d9,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,35010157605115141160511511050168024,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '2'}",50,recalled_1_se,recalled_uncert_pop,2,4,2,298229
66da54b7-662c-49e2-a719-e059cf3fcaad,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,7c8eba82-3b3d-4fdd-b3a2-810e4477cbb5,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,450101575373692045151315373631120179230,"{'q_appeal': '1', 'q_sample_size': '3', 'q_overall': '5'}",50,recalled_1_se,recalled_uncert_avg,1,3,5,248320
eb0b8086-12fb-4c16-bc07-f5eb098ceeab,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,b6e532f3-308d-4597-9a73-fa9896a245f3,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,050636464910201001019100864153624,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '3'}",50,recalled_1_se,recalled_uncert_avg,3,3,3,584771
813295cb-041e-4e41-964c-0e1193a9b0f0,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,cebfbc08-dd10-423c-add8-3542e17b607a,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,450101465373692045151075373631080192024,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '2'}",65,recalled_1_sd,recalled_uncert_pop,4,3,2,336550
11781a51-e597-4f96-a6ca-3789e1813e5c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,b48804c5-ac81-4445-8dff-7382cb7dca96,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010157537369204515131537363900144030,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",93,recalled_1_sd,recalled_uncert_avg,4,4,2,252302
e6990c02-0a2a-4cb4-bd46-b0b53fd90927,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d5f3fba2-8da7-465c-8c98-f8286b7d7cee,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,3501015760511514116051151900144024,"{'q_appeal': '5', 'q_sample_size': '5', 'q_overall': '3'}",52,recalled_1_se,recalled_uncert_avg,5,5,3,270142
d108cadd-c66b-4ea1-ae93-3e6a22f589f8,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,23f423f9-004f-4c5a-b2d7-23baa3eda014,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010156605115141260511501366102432,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '4'}",50,recalled_2_sd,recalled_uncert_pop,3,4,4,191317
15c3d09d-8ce7-4791-b795-3a2669693d89,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,7b0e9a31-0686-4917-8ee0-ad92a3f5e057,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010156605115141260511501366102432,"{'q_appeal': '3', 'q_sample_size': '1', 'q_overall': '3'}",60,recalled_1_se,recalled_uncert_avg,3,1,3,240917
db645133-ad44-4a9f-ba34-c14879fda310,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,28652419-b2cd-49ef-8d93-8a39b05a2d9d,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501015660511514126051150108081032,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '4'}",55,recalled_1_se,recalled_uncert_avg,3,3,4,341218
5dc97a28-66b1-43cd-825b-8ca837b22097,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,90f05440-37d8-449d-8daf-01b73d97a926,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,450101575373692045151075373631440256030,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",85,recalled_2_sd,recalled_uncert_pop,4,4,2,328367
db2bfdbe-3016-4904-bb1f-ddec5ff1a790,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8f9f4672-c24f-4d8e-93f0-bf71cc60f51d,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,450101575373692045151315373631440256030,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '3'}",60,recalled_1_se,recalled_uncert_avg,4,3,3,601751
c6f3c9ff-15e1-45ea-a3e4-debc736de7b5,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,5b1ee959-8d30-4248-8180-11dac08a9851,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,450100646453736910447210153736910864483864153624,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",60,recalled_1_sd,recalled_uncert_avg,4,4,2,275647
b39b48fb-088d-4779-aa68-c656e23693f6,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,9acae67e-d48e-445f-9048-795b173aec17,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369204515131537363900144024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",99,recalled_1_sd,recalled_uncert_pop,4,4,2,157292
cc5c8875-e9d2-4c6e-85b2-0dbb0cafde16,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,bfb45070-a650-449f-9ea2-190e4c36bddc,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369104472106537363800128024,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '3'}",99,recalled_1_sd,recalled_uncert_avg,3,5,3,387260
507d964d-66fb-435d-9ebf-531d06d79221,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,f844c97c-327f-46fc-b364-7c7edb9203c6,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501006464910201001019100960170724,"{'q_appeal': '2', 'q_sample_size': '2', 'q_overall': '3'}",55,recalled_1_se,recalled_uncert_avg,2,2,3,386927
500f376d-35da-481a-b97e-53768bddb61e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,4987a6b4-68f0-45a2-bd47-b2fe45ffdb44,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4506164645373692045151595373631080192024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '3'}",99,recalled_1_se,recalled_uncert_pop,4,4,3,299347
c81fddbd-852c-459f-95a7-a3e3c747f21f,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,13529fc3-5b24-4be5-bac0-6da3e2d795a6,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,250101465373692045151315373641440256024,"{'q_appeal': '5', 'q_sample_size': '5', 'q_overall': '4'}",60,recalled_1_se,recalled_uncert_pop,5,5,4,189068
da347976-c09a-4522-b746-221ef5aa8608,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,9748afe1-d3e4-44ef-b42d-4c0231871b86,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151315373631200192024,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '4'}",62,recalled_1_se,recalled_uncert_avg,3,4,4,1623754
76be3988-5465-4775-9023-926a8d1ca3a1,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,e683d865-4d79-43dd-9674-f24318d4c478,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151315373631080192024,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '5'}",55,recalled_2_se,recalled_uncert_avg,2,4,5,128456
c819cfc7-4a56-4669-ab1d-6a7462f69cd2,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,40abf763-7aae-4d60-a121-8e197f73740e,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151315373631080192024,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '3'}",55,recalled_1_sd,recalled_uncert_pop,2,4,3,282770
876880f4-17f1-48b5-9ce7-f7767b382b07,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,5239101f-6772-406a-8bee-44e34c86abe5,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010064649102010010191001080192024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",50,recalled_1_sd,recalled_uncert_pop,4,4,2,302848
848ab3e0-836b-4145-a99c-5748d05d1d50,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,c20c4bb1-2303-471c-bad4-6c5c71c7f34b,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010149102010010191001050168024,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '3'}",50,recalled_1_sd,recalled_uncert_pop,3,3,3,125481
f6665923-0424-4da5-b2ee-4bbe770d28f0,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,790ed96c-a03b-4565-8888-38d6cddd4526,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,3501015760511514116051151900144024,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '2'}",75,recalled_1_se,recalled_uncert_pop,3,5,2,283106
e03a92c0-ae8c-4f47-9556-23146e42659f,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2a1e546e-7801-462f-ac57-bd5a7da37590,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151315373631080192024,"{'q_appeal': '2', 'q_sample_size': '5', 'q_overall': '3'}",75,recalled_1_sd,recalled_uncert_avg,2,5,3,2310066
a8e10bf2-4c39-40e1-9483-a89547ef9abb,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,f8580157-278b-4259-9ce0-20b2b92a4c84,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,4501006464537369204515131537363864153624,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '3'}",50,recalled_1_se,recalled_uncert_pop,4,3,3,289015
fc80d405-538b-4c42-84cd-1dce73c10a4c,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,4c9c18be-4798-4f9c-ac8a-920cbeb300d0,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501015850201001018500900160024,"{'q_appeal': '2', 'q_sample_size': '2', 'q_overall': '4'}",55,recalled_1_se,recalled_uncert_avg,2,2,4,260662
bbcd52db-863e-4c39-8a0f-061597ddf7ce,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,9f2fae9d-d5ea-4e59-a46f-3995df54f6fa,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,050101560511514776051150102476824,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '3'}",60,recalled_1_se,recalled_uncert_avg,2,4,3,1089988
613ae956-f97e-492b-b584-7d609106ff82,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,3b77b1f1-f90a-42e3-abd6-cfee962f4bc6,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151595373631152204824,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",55,recalled_1_se,recalled_uncert_avg,4,4,2,136161
1e0c0d57-6f0b-45b8-9b56-ded752b27e4d,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,cfe3aefe-51f2-48cb-89ef-77fbbc56934c,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,35010157605115141260511511152204824,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '2'}",60,recalled_2_se,recalled_uncert_pop,3,3,2,120816
4a0a0dfc-02fb-4196-9d87-38a98e09c892,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2c61e354-0c4c-4e00-a581-430476ce42c2,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,35010146605115141260511511440256024,"{'q_appeal': '2', 'q_sample_size': '5', 'q_overall': '3'}",62,recalled_1_se,recalled_uncert_avg,2,5,3,655272
fd2407ea-6eaf-4af0-abf1-7c8c3fd23232,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,36bb6223-8c0d-458e-9cdc-e2b88ea1d46b,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501199853736920451513153736080036024,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '4'}",55,recalled_1_sd,recalled_uncert_avg,3,5,4,227643
64fb703c-af68-473c-bb8d-46b6d4c72f85,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,a8e1c2d5-a059-4a10-8839-7d77432ebc53,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,35010156605115140360511511440256024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '3'}",67,recalled_1_se,recalled_uncert_pop,4,4,3,364474
5622a881-5a12-4178-896a-7f05be214f71,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,fc86e591-3fe3-4a74-957f-af89b3d2a03e,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151075373631080192024,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '2'}",51,recalled_1_sd,recalled_uncert_avg,4,5,2,922358
8f9aaeba-0123-4dd7-8f20-2dbe91e08eab,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,5ab1d6fb-7822-4fb0-9016-789bc479d33f,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,250636464810201001018101864153624,"{'q_appeal': '1', 'q_sample_size': '3', 'q_overall': '5'}",51,recalled_1_se,recalled_uncert_pop,1,3,5,301081
23dfc9d9-21b4-42bb-9b61-06d6cc151335,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,52f2a929-ce54-45ad-abb1-80838f905367,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151315373631080192024,"{'q_appeal': '2', 'q_sample_size': '3', 'q_overall': '4'}",55,recalled_1_sd,recalled_uncert_pop,2,3,4,420630
55af840c-4b8d-4261-914e-d19c56fa4c60,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,7fdda862-121e-476f-b956-de768e7cbf9b,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05014716051151412151486041084439032,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '4'}",50,recalled_2_se,recalled_uncert_avg,3,5,4,332993
0f719669-e921-4227-9434-a156f984eb84,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,eab94e5c-09da-4b80-be1e-ac70fed5c0c0,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010064649102010010191001080192024,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '2'}",50,recalled_1_sd,recalled_uncert_pop,4,5,2,321635
b9db4fdc-fd0c-4b6b-bdb4-5e9092ced188,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,b4bfaf3e-8c31-4d50-bb03-fcd8bab666f3,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010501053736920451513153736082341224,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '3'}",52,recalled_1_se,recalled_uncert_avg,3,5,3,1580687
25ad25ae-9ecd-4695-b589-cb86558ed199,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,99eb7343-ad85-4a3a-a09f-732885ef1715,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501186648802010010188001080192024,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '3'}",55,recalled_1_se,recalled_uncert_pop,2,4,3,285011
2af8a043-397f-489f-89d6-8ec15607d6ba,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,df37664e-8fd6-43f4-8847-bc3d963f8231,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501186649102010010191001080192024,"{'q_appeal': '3', 'q_sample_size': '1', 'q_overall': '4'}",50,recalled_1_sd,recalled_uncert_avg,3,1,4,263982
08f58124-5ad8-4d84-86fe-480fd7e60ac7,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,52cf72eb-887f-4ee2-a35f-eadd54899ccf,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010064649102010010191001080192024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '3'}",50,recalled_1_se,recalled_uncert_avg,4,4,3,379605
ef97a472-d2b1-47ac-8286-461f427f7e01,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,888201d6-e128-4c5d-9f1f-c02942ef3446,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151595373631080256024,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '2'}",60,recalled_1_se,recalled_uncert_avg,4,3,2,305136
a52ca03f-64dc-4313-946b-66e1651aa430,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,cc21a75b-abc2-4f17-88cb-44cd7c8b51f4,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05014716051151412151486041084439032,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",55,recalled_2_sd,recalled_uncert_avg,4,4,2,124114
4d8c9f0e-51e2-4b24-b988-9f403d811a8b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,86e02b6b-c4c2-459f-887f-83621f60d897,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151315373631200192024,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '2'}",50,recalled_2_se,recalled_uncert_avg,4,5,2,209166
e792449d-6174-489a-9dbe-909b4ce7a069,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,f0833fc4-4cdf-480a-b7b3-8646116863ca,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,0501186649102010010191001080192024,"{'q_appeal': '2', 'q_sample_size': '5', 'q_overall': '2'}",99,recalled_1_se,recalled_uncert_avg,2,5,2,538750
fd65576b-707a-41f5-a245-2b09c26e60e1,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,0d89d835-a1de-4653-8b51-6eb738229407,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,3501015760511514126051151900144024,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '3'}",60,recalled_1_se,recalled_uncert_pop,4,5,3,1012381
eb7bcec5-685c-4b94-ba57-39005530a3b8,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,493a748a-bcfe-41c3-90c5-c6ef9829b78e,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05014716051151412151486041089641432,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '3'}",100,recalled_1_sd,recalled_uncert_pop,3,5,3,345505
e6e6665e-12a3-4a29-a1e9-01e303aced13,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,4287ab71-9369-4113-b5b2-36e53b1786ab,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,05010064649102010010191001080192024,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '2'}",75,recalled_1_se,recalled_uncert_pop,3,5,2,228789
5ff1c311-e9c3-4e49-b821-086365eeb6e2,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,b37f57db-8b24-4200-b638-220b9592029b,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,450100646453736920451513153736920902733720128024,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '2'}",60,recalled_1_se,recalled_uncert_avg,4,5,2,217520
44b2f99a-d33a-4dd6-86aa-3533e132b36f,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,317c2c90-864c-4129-bdcd-d7b31529aef5,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151315373631080192024,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '4'}",50,recalled_1_sd,recalled_uncert_pop,3,3,4,292727
666e8291-0f8a-4e4f-8628-420e4e0d3dfb,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,0fe3ea66-8be4-44bc-9e45-6523a6e5c92a,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,45010064645373692045151315373631024128024,"{'q_appeal': '5', 'q_sample_size': '3', 'q_overall': '2'}",53,recalled_1_se,recalled_uncert_pop,5,3,2,322627
299a855f-585a-4532-b2fd-0825b9037936,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8f997a0b-18de-4fb7-9d43-f7fdadf1c88b,PAPER_A_UNDERSTANDING,paper-review-pilot-2,FACULTY,450101465373692045151315373631050168024,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '4'}",55,recalled_1_sd,recalled_uncert_avg,4,5,4,926329
