assignmentId,condition,experiment,hitId,id,study_id,workerId,rctComfort,currentlyDoingResearch,yearsExperience,has_phd,has_any_stats_training,has_read_rct,has_published,has_conducted_rct,has_took_course,has_analyzed_data,has_used_stats_software
814e2c37-b4d9-4d23-b1a9-c45f350e9762,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,994beaf8-8235-47fd-b523-6ae9074ec8e3,paper-review-pilot-2,450100646453736920451510753736920902623720128024,3,0,11-20 years,False,2.0,False,False,False,True,False,True
826d918a-aca9-405d-8d31-80ff81605cc3,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c4f522d0-7a81-4cf1-812a-60a8edacc811,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,5,0,3-5 years,False,1.0,True,False,True,True,True,True
828f2ef6-4a2e-4d69-8834-58b66101d97d,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,df5e7a11-3416-4202-9165-bb79b3df595a,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,,,,,,,,,,,
82e39944-5d80-474d-bf3f-70b336923925,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,fda9218f-1072-499e-aa76-005544982bd4,paper-review-pilot-2,45010157537369204515107537363960153630,,,,,,,,,,,
82f33ec2-211e-45e4-996c-6edc2372545d,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6a249612-2abb-4e8b-8ebc-c1b8ce5266e6,paper-review-pilot-2,45010064645373692045151315373631600384024,,,,,,,,,,,
82fc2fb4-4655-4f21-ae53-9564073fbd72,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,560666c3-8baf-448d-a1a5-bec907451433,paper-review-pilot-2,4501006464537369204515107537369209026231080162024,,,,,,,,,,,
83b5bfbd-7003-425e-a971-5e8eaf3bb733,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a4891bb2-48ea-4574-97d7-2cae25f68385,paper-review-pilot-2,4501006464537369204515107537369209025531110166424,,,,,,,,,,,
852924d5-bb14-4d7d-86d6-c7b270043bbe,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,75a17a46-39c5-4cfb-a4ec-4b79b7e445ac,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,4,0,3-5 years,False,4.0,False,False,False,True,True,True
86962f1b-a27f-4937-927c-17e2de503913,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a43ea12a-0553-429c-a69a-a92069f6f34c,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,2,0,3-5 years,False,1.0,True,False,False,True,False,False
86abd9b1-44f3-4401-aaf7-d5030a6aef9c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,8815cd8d-8bdd-4256-bc16-ceec07d77021,paper-review-pilot-2,335011866414092130537369304577155373641542274224,4,1,11-20 years,True,2.0,True,True,True,True,True,True
86d893f6-46bb-469f-ba48-b755ec318448,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5d451ef2-949f-4bd7-88fd-a0b707624e21,paper-review-pilot-2,450100646453736910447212453736910864673720128024,3,0,6-10 years,False,1.0,True,True,True,True,True,True
870c7023-26cd-46d5-bf0d-ca55137a0b83,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,2e1511c7-0f17-422d-84ac-db839ca682b4,paper-review-pilot-2,4501006464537369104472124537369108646731080162024,,,,,,,,,,,
87555212-1f99-4052-9b78-78a42a64e26d,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,b33e7e33-f32b-40e5-b636-210c767463a9,paper-review-pilot-2,450100646453736920451513153736920902673940167024,,,,,,,,,,,
8ac9233c-a232-4244-ae72-a5e9f8237cff,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,17cfe83d-28b3-4386-bdbe-3fa8a4502887,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,,,,,,,,,,,
8be1180b-9760-410b-80ba-577727c6921f,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,df9f1a2e-a579-4352-9477-b08a101965d6,paper-review-pilot-2,450100646453736920451510753736920902553720128024,3,0,6-10 years,False,3.0,True,False,True,True,True,True
8bf988b2-f375-4cf5-853a-d45f8302f91f,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a0818988-3074-4d8f-b8e3-20809ea7443e,paper-review-pilot-2,4501006464537369204515107537363864153624,3,1,11-20 years,True,1.0,True,True,False,False,False,False
8c3f83ea-e866-4cac-9c4f-25092a63015e,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,ae0d6db5-5b87-4fc6-b0a6-0a4b5bf0853c,paper-review-pilot-2,4501006464537369204515107537369209026231003150424,,,,,,,,,,,
8cc7d174-521b-40a7-98df-5dee8a800b7c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,0d71e661-5d4c-4650-9d0c-28d580fcbb3c,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,,,,,,,,,,,
8d48159c-28cd-4a6e-85a4-2df3f4924f64,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,ab138f47-8e00-4e91-b677-6c4067e6513f,paper-review-pilot-2,4501006464537369104472164537369108647131200192024,,,,,,,,,,,
8ed10723-8f80-41f4-9f33-ab141c8e8568,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f5caeb2d-93d9-4972-b820-f69ef7acc081,paper-review-pilot-2,4501006464537369204515107537369209026231080162024,,,,,,,,,,,
8f421186-56c0-4301-90c2-edd8b8766276,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,8d2dd945-124c-4411-acbe-8532d8c247c1,paper-review-pilot-2,450100646453736920451510753736920902623720128024,3,0,3-5 years,False,3.0,False,False,True,True,True,True
8f90b3cc-37e8-4a32-80db-db76e8a9e7cc,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7427d3ab-51f6-46fc-af86-1c33a373e688,paper-review-pilot-2,4501006464537369204515107537369209026231024153624,,,,,,,,,,,
931164bb-cbe4-4bc4-94fb-79f3581a600f,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6274995c-ca7b-48d2-ac46-e8badc08e745,paper-review-pilot-2,4501006464537369104472124537369108647031080162024,,,,,,,,,,,
9333ed8c-f8a4-407f-a8ed-f3dd82bc2660,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,019438a9-3f63-455b-a254-f57c71a8306e,paper-review-pilot-2,450100646453736920451510753736920902623720128024,,,,,,,,,,,
935deaa1-c73b-4f7c-b9a8-806e46098450,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,04fff47f-bd8f-4682-94c2-db42bf68adf5,paper-review-pilot-2,450100646453736910447216453736910864713720128024,3,0,3-5 years,True,1.0,False,True,False,True,False,True
9373b4fe-5830-4161-8b6c-bba4f0c8f12b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,4f210fb8-6e1a-44fc-b01f-174f2f20c78d,paper-review-pilot-2,4501006464537369204515107537369209026231003150424,3,1,6-10 years,True,1.0,True,True,False,True,True,True
93f6f5de-721a-4907-84c1-663855495759,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,4aa986bd-eda7-40fa-9f6f-6874a11072e8,paper-review-pilot-2,450100646453736920451510753736920902623720128024,,,,,,,,,,,
94169f2f-fb68-47d9-9e48-ec737c761ebc,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,01063862-c71e-47e5-a7e1-0d9e2faa9c33,paper-review-pilot-2,4501006464537369204515107537369209026231440256024,,,,,,,,,,,
94428446-6124-431e-9c2d-14a4f4eb9074,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,8f80ab4e-5453-4eee-ab19-143629acd7cd,paper-review-pilot-2,4501006464537369204515107537369209026231200192024,3,0,1-2 years,False,2.0,True,False,True,True,True,True
94d5d2fd-4978-4a4b-abd1-b861f7a22803,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7a044f8f-741a-4471-bbc5-91c41f50756e,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,1,0,6-10 years,False,1.0,False,True,False,True,False,True
9521997f-bf4a-4c3b-9cfe-262b81257815,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7bbc9baa-e640-47db-a80f-7cce3c635676,paper-review-pilot-2,05014716051151412151486041081237532,,,,,,,,,,,
956586dc-63d0-43fc-a95c-27890e5847f0,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,d1b59225-37a3-4e2a-96c2-fbf5ccc68d38,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,,,,,,,,,,,
96e8d711-87c7-4721-8139-d0258e9640e0,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f0aa68b3-f1d6-45cd-905b-4994611c39ef,paper-review-pilot-2,4501006464537369204515107537369209026231440256024,3,0,3-5 years,True,1.0,True,True,False,True,True,True
9723ec8f-9fef-4f1a-9a08-33742783cd31,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,69922760-d2e8-412a-8cb8-b4fdd1c76c95,paper-review-pilot-2,4501006464537369104472124537369108647031080192024,,,,,,,,,,,
9751824d-956a-4133-81c2-f9c8d8013df3,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6c216a73-3d66-4def-9be9-f6ec5b8957dc,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,,,,,,,,,,,
97cc70bd-204c-46c4-bd87-77ee3a1a75ad,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,4d814196-7c36-430c-bddd-fe6aa68c0357,paper-review-pilot-2,4501006464537369104472124537369108647031080192024,3,0,6-10 years,False,3.0,False,True,True,True,True,True
98104452-e217-458d-98f0-ed8187c81fdd,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,44069762-5dbc-4c42-af0d-2a7e17c793c8,paper-review-pilot-2,4501006464537369204515131537369209026731110166424,,,,,,,,,,,
9865402c-647c-432c-b006-743fde554c9c,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,2caff7b0-e543-419a-8dda-b9a53716a848,paper-review-pilot-2,45010157537369204515107537369209025531440344024,3,1,Less than 1 year,False,2.0,False,False,False,True,True,True
98bb33f2-a26a-43bc-ac3c-5ab0aef12e4b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5a059f28-5550-4079-a042-e991bc02dc92,paper-review-pilot-2,4501006464537369204515107537369209026231440256024,,,,,,,,,,,
9955e901-b9d4-4821-b020-bb5d1ec2d80a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,cafae8f0-5e48-4fe7-977d-5c4dde86ca02,paper-review-pilot-2,450100646453736920451513153736920902673618109824,,,,,,,,,,,
998538d8-6211-4177-b6f7-bc6638cba4db,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,681dc644-46c8-4042-9b38-aaf0d2be7672,paper-review-pilot-2,450100645373692045151315373631080162024,2,0,1-2 years,False,2.0,False,False,False,True,False,True
99ca7f9f-0efc-4fe8-91a0-e78584806cde,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,eb22b0c7-1bb0-4d9c-af12-ce84e8c21e1e,paper-review-pilot-2,4501006464537369104472124537369108647031080192024,5,1,3-5 years,True,1.0,True,True,False,True,True,True
9add8cdf-f9aa-4787-a6f4-52159450dda6,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,e3947c0a-9978-4bfa-a940-8dbe34ab3bf4,paper-review-pilot-2,45010064537369104472124537363720128024,5,1,11-20 years,False,1.0,True,True,True,True,True,True
9b227f46-92b8-4aff-9d97-a66deab7e73e,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,b8964b29-3443-4dcc-9b51-8a35cbf54d20,paper-review-pilot-2,05014716051151412151486041089641432,,,,,,,,,,,
9bd9baeb-de8f-435c-af5b-bbb5e6508f9f,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c44a8c18-e344-40bf-a85a-942c1a0537c4,paper-review-pilot-2,4501006464537369204515107537369209026231080204824,,,,,,,,,,,
9bf2df50-cd77-4768-9598-4c87373d01b0,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,42ca5ff5-2c59-42f0-aef7-aa346fa5a40e,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,,,,,,,,,,,
9bf9b5cd-94fa-475f-a460-cefd41f204d5,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,70ebb28d-dea1-4a78-a183-e59150f7ad2b,paper-review-pilot-2,05014716051151412151486041089641432,,,,,,,,,,,
9ca96700-f4be-419c-9e3c-8e94d53d9d48,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,2c666a06-4f14-41bd-aa16-2e7cf4dd8468,paper-review-pilot-2,450100645373691044721245373631152204824,3,0,1-2 years,False,1.0,True,True,False,True,True,True
9e9e7c95-9ab3-4b8d-be3f-354e37210d64,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,839bb761-5d4b-413c-a2cc-f23884f90caf,paper-review-pilot-2,4501006464537369204515131537369209026731600256024,,,,,,,,,,,
9ffffd4f-6c3b-437f-a8a3-b7689af8f49e,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c158f284-f60e-4485-a763-f898d0d22d41,paper-review-pilot-2,450100646453736920451510753736920902623864153624,,,,,,,,,,,
a06c5555-4dd6-40c4-80ca-0ed7d2c81b11,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,290a8f35-6a16-4f91-89b6-9fe8e84acf0d,paper-review-pilot-2,450100646453736920451510753736920902623720128024,,,,,,,,,,,
a0a403d3-6be4-4cf9-b8d3-837f3f7d2c02,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,bc27c9fc-cdd7-4ae2-8bee-810a7dd05844,paper-review-pilot-2,450100646453736910447216453736910864713960144024,4,1,6-10 years,True,2.0,True,True,False,True,True,True
a0e8d757-1122-4e94-94bc-03676c0e3b4b,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,e613bead-e3d7-4422-a265-e36852b668f4,paper-review-pilot-2,4501006464537369104472124537369108647031080192024,,,,,,,,,,,
a2557a53-c5db-4c8d-97c0-88921a117121,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c35ed2a2-028e-49a0-ad53-0bb7b6c1f15b,paper-review-pilot-2,4501006464537369204515131537369209026731000150024,,,,,,,,,,,
a28f9e81-7288-4ccb-a158-5428700e2352,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6fd11cee-bd84-4531-a74d-8658d3db6d55,paper-review-pilot-2,4501006464537369204515131537369209026731080192024,,,,,,,,,,,
a312c25e-0e3a-4998-a626-e1ae4cbcd43b,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,357b7afd-2dc6-47a2-8c87-4111d29a4f36,paper-review-pilot-2,4501006464537369204515107537369209025531080162024,,,,,,,,,,,
a449d2fc-4cf7-4800-988d-ebb8914c0af5,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,dceaafc2-6183-4764-868a-e34fcee09223,paper-review-pilot-2,05011253736770386511653736460645160073241224,,,,,,,,,,,
a4680baf-f135-48af-a79b-34359e40ba30,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,8545d951-2aba-4453-b297-10d3b14bc204,paper-review-pilot-2,2501005373692045151075373621055187624,,,,,,,,,,,
a4fd8060-b3c2-48e8-a8c6-aa3005d4e83a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5c2cc155-212e-442d-a1db-6470f7fc76e1,paper-review-pilot-2,45010064645373692045151315373631080192024,3,1,3-5 years,True,2.0,True,True,False,True,True,True
a513c638-a801-4803-bfb3-5794cf8d5ddf,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a82f5d37-f00e-4c14-a119-bc352560f17a,paper-review-pilot-2,4501006464537369204515107537369209025531080162024,4,1,3-5 years,True,1.0,True,True,False,True,True,True
a6f08e03-0206-46df-9dd8-c57519be4dba,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,d2dc3e9d-58b4-4fc1-a45a-942437b74343,paper-review-pilot-2,4501006464537369104472124537369108646731080192024,5,1,11-20 years,False,3.0,True,False,True,True,True,True
a75acf8d-af2c-4ada-a5c6-5faaa77819dd,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,816958cc-9279-4d0c-bee0-919013cb9580,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,,,,,,,,,,,
a76b0d12-6f13-410b-80e4-515122708bbe,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7fee67f1-1bc4-4cc3-851d-5087006a87a9,paper-review-pilot-2,450100646453736920451513153736920902673832124824,4,1,11-20 years,False,6.0,True,True,False,True,True,True
a7a6a35f-3e04-49be-af40-6d25c85b1fd9,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c9639f29-09fb-4b5a-b10b-a2698e6864e5,paper-review-pilot-2,450100645373691044721245373631204180524,3,0,1-2 years,False,3.0,True,False,False,True,True,True
a7e4b258-926a-4d83-8f38-4f1c2de6ad17,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6b333186-38b7-49e5-9cfd-cc3aa7fdf6e3,paper-review-pilot-2,4501006464537369204515131537369209026731152204824,,,,,,,,,,,
a82f0a94-dcd2-49d4-95d0-fa24e86c2923,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,390a25ed-d9af-46c8-86d5-b14b46ebab07,paper-review-pilot-2,4501006464537369204515107537369209025531003150424,,,,,,,,,,,
a87b7f85-0477-4df5-8d3f-f36a312b0201,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,20098516-5ba1-428a-99c7-2aab517dc2c1,paper-review-pilot-2,4501006464537369204515131537363864153624,,,,,,,,,,,
a9640557-ec09-437e-bad8-b6dbdfd048e7,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,73cddd5d-353f-43aa-8ed9-89a7e00097ce,paper-review-pilot-2,4501006464537369204515107537369209025531110166424,,,,,,,,,,,
a9cc4da9-2459-4c79-a431-ea764794d295,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,772094a6-1c35-4222-b85d-8c4508027f50,paper-review-pilot-2,4501006464537369204515107537369209025531003150424,2,0,1-2 years,True,1.0,False,True,False,False,False,True
aa30efbf-845e-415f-af4a-6f5195ec78f9,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,016367a2-9970-4060-85de-e6eac7e33269,paper-review-pilot-2,4501006464537369204515131537369209026731080192024,,,,,,,,,,,
ab9ad7f8-7bf4-4654-a4a9-e2b9efb5ad9a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,4d649ded-fc90-47a7-b819-bbe78d4f16b0,paper-review-pilot-2,4501006464537369104472164537369108647131152204824,,,,,,,,,,,
ad87759c-e6b2-46b4-86fd-cc5630c69099,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,9b6e2446-3821-41ae-9286-81313fb66417,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,,,,,,,,,,,
aeef862a-dce7-43e4-804c-16d343afd6c5,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,e1de2a18-dc48-471a-ae37-88e8b037e295,paper-review-pilot-2,450100646453736920451513153736920902733752133724,,,,,,,,,,,
af5e16c7-d2a2-42b3-80b0-9cff3a847407,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f65a62ca-5a8a-422d-a683-0227c42cb032,paper-review-pilot-2,450100646453736920451510753736920902553864153624,,,,,,,,,,,
af90e3f6-5b73-4095-9a54-df98025a8c1f,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,fae870fc-f251-401c-a5f5-880d04cac74d,paper-review-pilot-2,4501006464537369204515107537369209026231080162024,3,0,6-10 years,False,3.0,False,False,False,True,True,True
afc6fcc2-144c-49c5-b651-bef98c21e795,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,b37e33e7-9cf9-4b93-8b3c-0b3cbcdd8f42,paper-review-pilot-2,450100646453736930454405373693093313864153624,5,1,20+ years,True,1.0,True,True,True,True,True,True
b0707bb8-1e8b-4a51-80db-3f798346dfc8,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,d5714507-128d-4de7-ad34-54d996e4aaf9,paper-review-pilot-2,450100646453736910447212453736910864673720128024,,,,,,,,,,,
b16f443f-2470-430f-ab28-0fae4886d1b7,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,d4fbf9e9-cf0d-4ff8-b83e-b02ff2e43e8b,paper-review-pilot-2,4501006464537369204515131537369209026731440256024,,,,,,,,,,,
b1df7f0b-0525-49a9-afae-5888146e7a60,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,76d8b640-d14c-4625-bed1-3e667e6c83b0,paper-review-pilot-2,450100646453736920451510753736920902553960170724,3,0,Less than 1 year,False,1.0,True,False,False,False,False,True
b444e6d5-eb3a-4986-a7a4-f84d7ac555b9,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,96965d15-81cf-480b-b8fe-f80d422579a4,paper-review-pilot-2,450100645373692045151075373631080192024,,,,,,,,,,,
b45eb687-85ee-46d8-b2c4-de20faeabc5f,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,927a9d0d-c322-421f-9bf6-55ad68ab0a65,paper-review-pilot-2,4501006464537369204515107537369209026231440256024,,,,,,,,,,,
b48efea0-c086-4399-84f1-94ba7a20ac61,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,94cff941-ab54-4c1f-90bd-292ac71ca730,paper-review-pilot-2,4501006464537369204515107537369209025531080204824,3,0,6-10 years,False,4.0,True,False,True,True,True,True
b521c019-c6c7-491a-829a-0a674c950dae,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,bed5a0c9-523e-47ce-948a-66e9a59da3d4,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,,,,,,,,,,,
b59e933c-c9fd-42d5-8d88-d0e82d7c94ec,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,229b8e23-9574-407d-949f-2daa29cfb7cd,paper-review-pilot-2,25010157537369204515131537362900144030,,,,,,,,,,,
b5bd9ebd-a6e4-4b00-a19c-08d43aa19c54,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,2af04617-190d-48ca-ac95-bfb6a21b4c2a,paper-review-pilot-2,450100646453736920451510753736920902623960144024,,,,,,,,,,,
b5fd0f5e-22aa-4e1a-8671-7e189825246a,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,8c3e72ff-230a-44f0-b63d-fbb0c53fc559,paper-review-pilot-2,45010064645373692045151075373631080192024,,,,,,,,,,,
b614d1f5-9ff8-4c6f-becd-9d6c68903aef,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c5b2bea3-7b07-4e59-926a-23d279623fd4,paper-review-pilot-2,4501006464537369104472124537369108647031211215324,,,,,,,,,,,
b6569430-6af2-44b1-b5c8-00bec981eae8,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,9b3709d7-f4be-4056-a74a-bd3047c2156e,paper-review-pilot-2,45010157537369204515107537369209026231120179230,4,1,11-20 years,True,7.0,True,True,True,True,True,True
b7422d8c-2fb6-4b71-b80d-0594f343d16e,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5e113226-ade8-4cee-b96e-b2b75fa7114f,paper-review-pilot-2,4501006464537369204515107537369209026231029182930,2,0,6-10 years,False,1.0,False,True,False,False,False,False
b87ad135-b7ad-4dc6-9d06-cda5aaec6428,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,87502149-3e28-4287-a529-dcaa740c0807,paper-review-pilot-2,4501006464537369204515107537369209026231152275224,,,,,,,,,,,
b925cdad-6524-407f-b9c3-bd126cbb85cd,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,24f68fda-046a-41ea-813c-933a5f2077b6,paper-review-pilot-2,450100646453736910447216453736910864713960153624,,,,,,,,,,,
ba009637-795d-4e95-bef0-bdf96831d2f2,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c571b479-7e82-4837-8aea-2006ba64199c,paper-review-pilot-2,4501006464537369204515131537369209026731440256024,,,,,,,,,,,
ba6ae9f0-7663-42c7-926e-e30626301f84,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,db24d5a5-6ee5-4474-8e85-2e5a21c4bc26,paper-review-pilot-2,450100645373692045151075373631200192024,3,1,3-5 years,False,3.0,True,True,False,True,True,True
bb8ec99f-7878-48b7-82d4-b7a860af23bc,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,18ed54a9-984d-4883-ab47-119a39909227,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,4,0,6-10 years,False,1.0,True,True,True,True,True,True
bbebee47-9963-4be3-a5bf-d6c9d4881321,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,464db78a-c979-4e92-b666-d52b50d6fd49,paper-review-pilot-2,4501006464537369204515131537369209026731440256024,,,,,,,,,,,
bc181b05-72a7-4e93-a6cc-2e63c61ca903,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f2e4cff2-bfd7-4ab6-87f0-70dbfde5d10f,paper-review-pilot-2,4501006464537369104472124537369108647031080162024,,,,,,,,,,,
bc2a92da-5c22-452d-b717-8fa5e93074b2,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c40708a6-6b61-4ddd-8766-468d7c3530f2,paper-review-pilot-2,4501006464537369104472124537369108647031080192024,,,,,,,,,,,
bcf1964a-4bce-4693-a946-4350e6999163,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,4cc45517-3e3c-488d-962e-8de5a93e2ac4,paper-review-pilot-2,450100646453736910447212453736910864673864153624,4,0,11-20 years,False,4.0,False,True,False,True,True,True
