assignmentId,condition,experiment,hitId,id,stage,study_id,workerId,paperA_editorialResponse,paperA_superiorityEstimate,paperA_whatYouSaw,paperA_whatYouSaw2,q_appeal,q_sample_size,q_overall,has_any_stats_training,elapsed
192a7eb6-750a-4d21-b34f-944eeb551d05,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,0a520204-1d91-4c1e-aa1a-cb792c438b60,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515131537369209026731235219524,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '4'}",50,recalled_1_sd,recalled_uncert_pop,2,4,4,,305451
9865402c-647c-432c-b006-743fde554c9c,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,e7eb8d56-6060-4a87-bfe2-b0b14447387b,PAPER_A_UNDERSTANDING,paper-review-pilot-2,45010157537369204515107537369209025531440344024,"{'q_appeal': '4', 'q_sample_size': '1', 'q_overall': '4'}",50,recalled_1_se,recalled_uncert_pop,4,1,4,,739970
b48efea0-c086-4399-84f1-94ba7a20ac61,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,bb36caa8-2257-4bf4-8934-17fb92700aa3,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209025531080204824,"{'q_appeal': '5', 'q_sample_size': '2', 'q_overall': '3'}",55,recalled_1_sd,recalled_uncert_pop,5,2,3,,390083
5b65c32b-996a-411d-87fd-17c7800641a8,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,996992ed-4093-463a-ab8e-a3728ee2da39,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369104472124537369108647031440256024,"{'q_appeal': '5', 'q_sample_size': '2', 'q_overall': '2'}",50,recalled_1_se,recalled_uncert_avg,5,2,2,,321810
ba009637-795d-4e95-bef0-bdf96831d2f2,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f7d5c684-8d34-47a9-a3c6-5ef84d5d0c4c,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515131537369209026731440256024,"{'q_appeal': '5', 'q_sample_size': '3', 'q_overall': '2'}",100,recalled_1_se,recalled_uncert_pop,5,3,2,,364111
46ea9a04-34ea-4421-ba26-543f519f5909,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,cf01b3ce-a0d7-474f-bf4d-0fa8db3a9cf2,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515131537369209026731080192024,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '3'}",100,recalled_1_se,recalled_uncert_pop,4,3,3,,208567
afc6fcc2-144c-49c5-b651-bef98c21e795,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,29920c1a-b738-4b31-8a6c-27770935c417,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736930454405373693093313864153624,"{'q_appeal': '5', 'q_sample_size': '5', 'q_overall': '2'}",60,recalled_2_sd,recalled_uncert_pop,5,5,2,,340984
2baa64bf-1d4d-40af-bf9d-623542debb71,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,64d613dd-b29f-4b46-8ef7-644b4ba2b706,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100645373692045151075373631080192024,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '3'}",50,recalled_1_sd,recalled_uncert_avg,3,4,3,,175476
5a74ccd7-4c13-4a67-83a0-3761029569ed,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,75298aa6-ba64-4809-8002-79f66adda61b,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369104472124537369108647031440344024,"{'q_appeal': '2', 'q_sample_size': '5', 'q_overall': '2'}",100,recalled_2_sd,recalled_uncert_pop,2,5,2,,1084787
d47e8686-5140-4c52-b881-f873532a9dde,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,655d0cfd-2952-45ac-8c00-4bd92d5bf9d0,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515131537369209026731080162024,"{'q_appeal': '5', 'q_sample_size': '4', 'q_overall': '3'}",65,recalled_1_sd,recalled_uncert_pop,5,4,3,,1426643
356741e6-b88a-4a2e-b531-016fb4f9b6a6,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,4f3b4012-e791-4a5d-b1f0-5db21a0de3f6,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515131537369209026731200192024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",51,recalled_1_sd,recalled_uncert_pop,4,4,2,,256221
a0a403d3-6be4-4cf9-b8d3-837f3f7d2c02,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,b8e01994-adc0-43f0-b5bf-bc7911194e7e,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736910447216453736910864713960144024,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '2'}",50,recalled_1_se,recalled_uncert_avg,3,4,2,,495700
7a692e70-75ad-45bb-8440-f181e2328094,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,c50c4aa3-233f-4dde-92f6-facf5b6f2fde,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515131537369209026731080192024,"{'q_appeal': '3', 'q_sample_size': '5', 'q_overall': '3'}",99,recalled_1_se,recalled_uncert_avg,3,5,3,,857902
150f3150-5413-44ee-a0be-264ebe05c279,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,b7430dd8-02a0-4ed9-9814-65ed29557561,PAPER_A_UNDERSTANDING,paper-review-pilot-2,45010064645373692045151315373631080192024,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '3'}",90,recalled_1_se,recalled_uncert_avg,4,3,3,,1330119
d533e618-21f4-4383-abe2-cfc0e124daa0,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,bb89221a-0c01-4067-af64-5720c10a887e,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209025531080192024,"{'q_appeal': '5', 'q_sample_size': '5', 'q_overall': '3'}",51,recalled_1_sd,recalled_uncert_pop,5,5,3,,2734828
2bc159e2-3b76-4073-93e4-a80efed65472,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,f5c21d7a-d165-4081-8ead-b0fa99849fc3,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231152275224,"{'q_appeal': '5', 'q_sample_size': '3', 'q_overall': '2'}",50,recalled_1_se,recalled_uncert_pop,5,3,2,,463244
3ff20ec2-2bfc-4f09-8118-499b423e5dc0,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,13b00682-0dae-4d29-954a-5978ea6f13a1,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369104472124537369108646731200192024,"{'q_appeal': '2', 'q_sample_size': '1', 'q_overall': '5'}",50,recalled_1_se,recalled_uncert_avg,2,1,5,,3069880
52421cdc-819b-47fe-8130-3aa00dd446e7,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,d7a01bf1-659a-42c1-b5e8-05409d944de1,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369104472101537369108644831080192024,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '2'}",99,recalled_2_se,recalled_uncert_avg,3,4,2,,210109
a7a6a35f-3e04-49be-af40-6d25c85b1fd9,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,84c4d9c1-e739-42dd-adb0-4108edffca94,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100645373691044721245373631204180524,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '3'}",99,recalled_1_sd,recalled_uncert_pop,3,4,3,,532603
102b0903-0cab-47e1-8d5e-70d85abcd811,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,bc94c0b9-487e-43ff-901f-0de180c32773,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515131537369209026731080192024,"{'q_appeal': '2', 'q_sample_size': '3', 'q_overall': '4'}",50,recalled_2_se,recalled_uncert_avg,2,3,4,,1611216
05a417be-8f5d-469d-8726-090578997348,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,d2f7ed32-1295-4ab5-a5a4-9a5b991a88a0,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515131537369209026731080192024,"{'q_appeal': '2', 'q_sample_size': '2', 'q_overall': '4'}",50,recalled_2_sd,recalled_uncert_pop,2,2,4,,225737
79dc2c16-574c-4cb1-9940-4e640d234ed1,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,1f1c23d1-ea6d-4e5e-9565-afc2c9fadb07,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231440344024,"{'q_appeal': '5', 'q_sample_size': '5', 'q_overall': '2'}",60,recalled_1_sd,recalled_uncert_pop,5,5,2,,3415783
f584638d-4927-4a8b-8967-8a3fc0fe6dbf,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,091960c8-5643-4499-8239-b1a25dd8b347,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736920451513153736920902673864129624,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '4'}",60,recalled_1_se,recalled_uncert_avg,4,3,4,,417489
a9cc4da9-2459-4c79-a431-ea764794d295,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a16b5798-647b-41b5-bdc2-ba9609e370ca,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209025531003150424,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '3'}",80,recalled_2_se,recalled_uncert_avg,3,4,3,,5730057
998538d8-6211-4177-b6f7-bc6638cba4db,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,1cb091dc-da2b-436d-bd4e-c4ca9d9ceee3,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100645373692045151315373631080162024,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '3'}",51,recalled_1_se,recalled_uncert_avg,4,5,3,,930403
0b3ba232-3390-4e92-a464-cc85b9d909fa,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,cdd7b86e-a12a-42d3-95c2-236be7dc9b16,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209025531080192024,"{'q_appeal': '5', 'q_sample_size': '2', 'q_overall': '4'}",70,recalled_1_se,recalled_uncert_pop,5,2,4,,733092
94d5d2fd-4978-4a4b-abd1-b861f7a22803,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,5145ccbb-88b1-4364-b509-b7aba191ca17,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209026231080192024,"{'q_appeal': '3', 'q_sample_size': '3', 'q_overall': '2'}",90,recalled_1_se,recalled_uncert_pop,3,3,2,,646042
fbbb2aeb-cf35-4795-8d37-42fc4bf43eed,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,49eb4bfb-e372-4cbb-b364-6fd8b25d9b53,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736910447212453736910864703720128024,"{'q_appeal': '4', 'q_sample_size': '2', 'q_overall': '3'}",50,recalled_1_sd,recalled_uncert_avg,4,2,3,,11878050
0b4b9f40-baef-416c-a543-554cf3ffe475,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,2b6a0a8f-c840-463b-b681-9fddc2f5c2b3,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515131537369209026731003150424,"{'q_appeal': '5', 'q_sample_size': '3', 'q_overall': '3'}",65,recalled_2_sd,recalled_uncert_pop,5,3,3,,590238
7af41386-1bed-4c33-952f-74fb33714c94,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,2d46d190-1f1a-49b1-adb6-f7a012890939,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515131537369209026731080192024,"{'q_appeal': '3', 'q_sample_size': '4', 'q_overall': '2'}",80,recalled_1_sd,recalled_uncert_avg,3,4,2,,346000
7961b721-dbc4-449d-82fd-8b0ccc37aeeb,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7dc193b7-8176-452f-b018-9dcb7508e648,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369404585053736940972231080192024,"{'q_appeal': '4', 'q_sample_size': '1', 'q_overall': '3'}",100,recalled_1_sd,recalled_uncert_pop,4,1,3,,33016471
77d36d3d-e7a9-415d-8b15-1734fc19c424,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,73f9780c-a472-446d-a4f5-45eee9487333,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515131537369209026731080162024,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",99,recalled_1_se,recalled_uncert_avg,4,4,2,,645612
b6569430-6af2-44b1-b5c8-00bec981eae8,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,4968797b-5759-4d09-8d21-9ba3d7a24191,PAPER_A_UNDERSTANDING,paper-review-pilot-2,45010157537369204515107537369209026231120179230,"{'q_appeal': '2', 'q_sample_size': '5', 'q_overall': '2'}",99,recalled_1_se,recalled_uncert_pop,2,5,2,,262009
9e9e7c95-9ab3-4b8d-be3f-354e37210d64,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7edd37ee-268b-4397-9dce-47e2371eda39,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515131537369209026731600256024,"{'q_appeal': '5', 'q_sample_size': '3', 'q_overall': '3'}",100,recalled_1_se,recalled_uncert_avg,5,3,3,,697952
fc2df37e-fdcb-409a-9bf5-69be77f643f5,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,cbf4a5b9-60ca-4cb8-ba46-dda1b814c341,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736920451513153736920902673912136824,"{'q_appeal': '3', 'q_sample_size': '1', 'q_overall': '3'}",66,recalled_2_sd,recalled_uncert_pop,3,1,3,,428180
2cf3564e-3723-4273-9d4f-7900271539aa,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,35f5e038-33c9-4311-9591-80ffe6e11232,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515107537369209025531110166424,"{'q_appeal': '4', 'q_sample_size': '5', 'q_overall': '2'}",99,recalled_1_se,recalled_uncert_avg,4,5,2,,310914
9ca96700-f4be-419c-9e3c-8e94d53d9d48,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,2da33057-b0c2-4dd1-b853-4ae023458788,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100645373691044721245373631152204824,"{'q_appeal': '4', 'q_sample_size': '4', 'q_overall': '2'}",99,recalled_1_sd,recalled_uncert_pop,4,4,2,,3289972
0f6f9090-950a-47a8-9dfb-4dbdfec7c666,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6acd84a7-1488-47b0-a3f5-d0e0e5ab4406,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515131537369209026731000150024,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '5'}",58,recalled_1_se,recalled_uncert_avg,2,4,5,,464287
720821eb-276c-4d5b-a54f-41aa54e6a705,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6e560ef4-b6b5-4315-b329-899dd2006fb2,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515131537369209026731000150024,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '4'}",58,recalled_1_se,recalled_uncert_avg,2,4,4,,179270
658047c6-b79d-46e0-82f4-b78348e6ffbe,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,a1b125cf-f820-476c-9502-0ac34c1cd3ce,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736910447212453736910864703720128024,"{'q_appeal': '4', 'q_sample_size': '2', 'q_overall': '3'}",59,recalled_1_se,recalled_uncert_avg,4,2,3,,969334
f6279b7c-f55d-459b-9a87-cc51be5d73c3,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,7e83b6a8-b9e8-4b49-ba83-07c3fc00981b,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736920451513153736920902673720128024,"{'q_appeal': '4', 'q_sample_size': '2', 'q_overall': '3'}",59,recalled_1_se,recalled_uncert_avg,4,2,3,,216609
a28f9e81-7288-4ccb-a158-5428700e2352,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,6fd11cee-bd84-4531-a74d-8658d3db6d55,PAPER_A_UNDERSTANDING,paper-review-pilot-2,4501006464537369204515131537369209026731080192024,"{'q_appeal': '2', 'q_sample_size': '2', 'q_overall': '3'}",75,recalled_2_sd,recalled_uncert_pop,2,2,3,,4609467
5be23c75-d423-4dac-bbe7-5336aa854a46,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,0388dce0-eb5d-4d93-aae0-fd9e892169a1,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100645373691044721245373631728307224,"{'q_appeal': '4', 'q_sample_size': '3', 'q_overall': '4'}",51,recalled_1_se,recalled_uncert_avg,4,3,4,,771613
a76b0d12-6f13-410b-80e4-515122708bbe,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,das-20210803-prod,74ab3d7f-0abf-4326-a8ab-479add667a16,PAPER_A_UNDERSTANDING,paper-review-pilot-2,450100646453736920451513153736920902673832124824,"{'q_appeal': '2', 'q_sample_size': '4', 'q_overall': '3'}",59,recalled_1_sd,recalled_uncert_avg,2,4,3,,630031
